"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","AdjPValue","Power","BCOV"
"ENSG00000160870","CYP3A7",0.026,4.007,0.915682295436552,0.953758334090607,0.034,0.424
"ENSG00000227715","HLA-A",0.084,7.772,0.915645211133373,0.953758334090607,0.036,1.384
"ENSG00000122861","PLAU",-0.001,-0.89,0.915949833278939,0.95395437167148,0.025,0.404
"ENSG00000006712","PAF1",-0.013,4.218,0.915973715090813,0.95395437167148,0.032,0.222
"ENSG00000158050","DUSP2",-0.079,-2.24,0.916124792406169,0.954004219942566,0.031,0.67
"ENSG00000213462","ERV3-1",-0.029,0.678,0.916121910284919,0.954004219942566,0.03,0.425
"ENSG00000150630","VEGFC",-0.02,-0.136,0.91626169211539,0.954043708246345,0.028,0.439
"ENSG00000103496","STX4",-0.014,3.172,0.916265930769534,0.954043708246345,0.031,0.235
"ENSG00000100033","PRODH",-0.055,0.281,0.916381377490367,0.954110174276932,0.032,0.95
"ENSG00000131873","CHSY1",0.02,1.876,0.916559925234878,0.954242328108355,0.031,0.284
"ENSG00000277654","LOC440311",-0.069,-0.091,0.916906856716762,0.95454976365749,0.033,1.1
"ENSG00000182473","EXOC7",0.015,5.07,0.917001261156057,0.954594285039468,0.034,0.255
"ENSG00000104976","SNAPC2",-0.026,1.492,0.917376083308459,0.954876929957217,0.031,0.387
"ENSG00000142002","DPP9",-0.017,4.485,0.917366624080466,0.954876929957217,0.033,0.303
"ENSG00000167716","WDR81",-0.041,4.11,0.917589606053063,0.955031242966636,0.034,0.752
"ENSG00000198814","GK",-0.014,4.394,0.91762766080133,0.955031242966636,0.032,0.29
"ENSG00000149488","TMC2",-0.03,-2.181,0.917747724433535,0.955102428299179,0.027,0.789
"ENSG00000130803","ZNF317",0.018,3.085,0.917877112437929,0.955174053823849,0.032,0.268
"ENSG00000176101","SSNA1",0.021,3.159,0.917919888898662,0.955174053823849,0.032,0.372
"ENSG00000196951","SCOC-AS1",-0.033,-2.186,0.918007068279979,0.955211002151508,0.027,0.77
"ENSG00000273136","NBPF26",0.024,1.095,0.91805893898611,0.955211208763282,0.03,0.52
"ENSG00000142920","AZIN2",-0.027,-1.428,0.91825258761348,0.955305156993797,0.027,0.571
"ENSG00000274636","GLIS2",0.061,-0.119,0.918216800785696,0.955305156993797,0.033,0.916
"ENSG00000179195","ZNF664",-0.014,4.71,0.918311862581582,0.955313060871307,0.032,0.277
"ENSG00000106479","ZNF862",-0.025,0.916,0.918429598720513,0.955381777162085,0.03,0.303
"ENSG00000151067","CACNA1C",0.064,-1.455,0.918872408037886,0.955788618894236,0.031,0.682
"ENSG00000128242","GAL3ST1",-0.03,0.746,0.919020982492879,0.95588937615278,0.03,0.515
"ENSG00000186591","UBE2H",0.013,5.481,0.919233165618028,0.956056278812583,0.033,0.233
"ENSG00000135931","ARMC9",-0.049,-0.575,0.919520752818316,0.956288307523767,0.031,0.524
"ENSG00000188938","FAM120AOS",-0.013,3.308,0.919559718410823,0.956288307523767,0.03,0.29
"ENSG00000186648","CARMIL3",-0.031,1.17,0.920163578085338,0.956862457359822,0.031,0.518
"ENSG00000164949","GEM",-0.038,0.176,0.920446340880254,0.957102658201844,0.031,0.571
"ENSG00000139405","RITA1",0.015,4.212,0.920548787629555,0.957155345526743,0.032,0.273
"ENSG00000053328","METTL24",0.116,-2.555,0.920625793423076,0.957181575771596,0.033,0.676
"ENSG00000169255","B3GALNT1",0.067,-1.201,0.921038905654235,0.957341872922361,0.032,0.545
"ENSG00000148331","ASB6",-0.017,1.652,0.921010751028278,0.957341872922361,0.029,0.288
"ENSG00000111790","FGFR1OP2",-0.013,2.673,0.920899293724936,0.957341872922361,0.03,0.207
"ENSG00000065268","WDR18",-0.024,3.749,0.921024794434854,0.957341872922361,0.033,0.444
"ENSG00000083520","DIS3",-0.013,3.767,0.921034411138788,0.957341872922361,0.031,0.241
"ENSG00000248445","SEMA6A-AS1",-0.163,-2.652,0.921224804359301,0.957481262419096,0.036,1.005
"ENSG00000101353","MROH8",0.024,0.429,0.921318019470176,0.957524310334833,0.029,0.312
"ENSG00000105647","PIK3R2",0.016,4.603,0.921420306483781,0.957576781294085,0.033,0.299
"ENSG00000278619","MRM1",0.075,-0.143,0.921480755799121,0.957585769391341,0.033,1.189
"ENSG00000188419","CHM",-0.013,2.183,0.921708358121702,0.957768449029668,0.029,0.289
"ENSG00000088992","TESC",-0.06,-0.599,0.922045560934326,0.958064990131637,0.032,0.647
"ENSG00000111291","GPRC5D",0.286,-3.171,0.922268417469561,0.958242691397387,0.043,0.994
"ENSG00000189007","ADAT2",-0.058,-0.539,0.92234666727389,0.958270133829322,0.033,0.449
"ENSG00000181904","C5orf24",-0.013,4.061,0.922491267062315,0.958312647536609,0.031,0.274
"ENSG00000110243","APOA5",-0.019,8.284,0.922463296229904,0.958312647536609,0.034,0.378
"ENSG00000166984","TCP10L2",0.149,-2.832,0.922833815173934,0.958551896463545,0.034,0.848
"ENSG00000196378","ZNF34",-0.019,0.212,0.922877131518889,0.958551896463545,0.028,0.405
"ENSG00000184347","SLIT3",-0.024,1.05,0.922806801629566,0.958551896463545,0.03,0.481
"ENSG00000116957","TBCE",-0.013,1.675,0.923188263086441,0.958755827815739,0.028,0.266
"ENSG00000282984","TBCE",-0.013,1.675,0.923187199324926,0.958755827815739,0.028,0.266
"ENSG00000204262","COL5A2",-0.018,3.426,0.923229064748889,0.958755827815739,0.031,0.36
"ENSG00000278843","MMP28",0.123,-2.584,0.923428437309862,0.958884561394767,0.033,0.886
"ENSG00000136689","IL1RN",-0.019,3.503,0.923456769799363,0.958884561394767,0.032,0.326
"ENSG00000140691","ARMC5",-0.02,3.36,0.923559355886848,0.958937219328481,0.032,0.377
"ENSG00000276042","LILRB4",0.079,-1.422,0.923772989121248,0.958981178053135,0.031,1.367
"ENSG00000168743","NPNT",-0.034,0.25,0.923809197163812,0.958981178053135,0.03,0.677
"ENSG00000179021","C3orf38",-0.01,2.146,0.923777256730057,0.958981178053135,0.028,0.268
"ENSG00000185187","SIGIRR",0.023,5.879,0.923750723001873,0.958981178053135,0.034,0.436
"ENSG00000277768","CCL3L1",0.222,-3.185,0.923906367291677,0.959028193933064,0.038,1.028
"ENSG00000183346","CABCOCO1",0.089,-3.12,0.924001780968251,0.959073381413762,0.03,0.595
"ENSG00000157653","C9orf43",-0.03,-0.416,0.924218817852447,0.959160644822667,0.029,0.361
"ENSG00000155254","MARVELD1",0.02,1.496,0.924241510668947,0.959160644822667,0.03,0.355
"ENSG00000186910","SERPINA11",0.017,7.302,0.924138923822587,0.959160644822667,0.034,0.322
"ENSG00000164181","ELOVL7",-0.028,-1.065,0.924412711091806,0.959284460381897,0.028,0.632
"ENSG00000205133","TRIQK",-0.012,3.713,0.924558566376114,0.959381962280597,0.03,0.268
"ENSG00000231690","LINC00574",0.031,-0.463,0.924961545573262,0.959692379832033,0.029,0.593
"ENSG00000281305","LINC00574",0.031,-0.463,0.924960935962593,0.959692379832033,0.029,0.593
"ENSG00000137332","DDR1",-0.085,-0.119,0.925032204505625,0.959711826944157,0.032,1.707
"ENSG00000144843","ADPRH",0.026,0.809,0.92512354286476,0.95975272537168,0.03,0.448
"ENSG00000145214","DGKQ",0.021,1.734,0.92536616962492,0.959928042686193,0.03,0.426
"ENSG00000176399","DMRTA1",0.019,3.003,0.925396389089617,0.959928042686193,0.032,0.28
"ENSG00000205669","ACOT6",-0.055,-2.278,0.925593056862031,0.960024308430203,0.029,0.721
"ENSG00000165633","VSTM4",0.019,2.69,0.925580863999759,0.960024308430203,0.031,0.328
"ENSG00000198590","C3orf35",0.037,-3.128,0.925766486632264,0.960042593508585,0.027,0.854
"ENSG00000100626","GALNT16",-0.027,1.075,0.925666056027762,0.960042593508585,0.031,0.373
"ENSG00000105520","PLPPR2",-0.023,1.822,0.925755070629376,0.960042593508585,0.031,0.313
"ENSG00000227746","C4A",0.069,9.156,0.925879588917712,0.960106023488687,0.035,1.285
"ENSG00000215374","FAM66B",-0.056,-2.791,0.926288884186413,0.960422699706659,0.028,0.758
"ENSG00000187372","PCDHB13",0.032,-0.969,0.926281980551898,0.960422699706659,0.028,0.638
"ENSG00000266256","LINC00683",0.014,-3.143,0.926771181265201,0.960840882162719,0.026,0.876
"ENSG00000215251","FASTKD5",0.02,2.679,0.926796157624335,0.960840882162719,0.032,0.315
"ENSG00000226944","LOC102724450",-0.106,-1.942,0.926870460582267,0.960864027272532,0.034,0.715
"ENSG00000105672","ETV2",0.052,-0.769,0.927406215719182,0.961308284651986,0.031,0.604
"ENSG00000204130","RUFY2",0.019,1.344,0.927455006857523,0.961308284651986,0.029,0.503
"ENSG00000169252","ADRB2",0.015,1.53,0.927416502333676,0.961308284651986,0.029,0.267
"ENSG00000161681","SHANK1",-0.261,-2.767,0.927778655144284,0.961521298508679,0.044,0.902
"ENSG00000204623","ZNRD1ASP",0.09,-2.153,0.927868573195733,0.961521298508679,0.031,1.179
"ENSG00000102878","HSF4",0.088,-2.125,0.927805151485451,0.961521298508679,0.032,0.713
"ENSG00000280670","CCDC163",-0.041,-1.572,0.927844454976363,0.961521298508679,0.029,0.475
"ENSG00000163221","S100A12",0.119,-2.055,0.928535682694585,0.961892127422644,0.034,0.995
"ENSG00000053501","USE1",-0.017,3.202,0.928411113775793,0.961892127422644,0.032,0.281
"ENSG00000135837","CEP350",-0.011,3.272,0.928330601189723,0.961892127422644,0.03,0.238
"ENSG00000159110","IFNAR2",0.015,3.352,0.928348836669549,0.961892127422644,0.031,0.256
"ENSG00000163719","MTMR14",-0.011,3.741,0.928538624573033,0.961892127422644,0.03,0.225
"ENSG00000104687","GSR",0.012,4.086,0.928464437902437,0.961892127422644,0.031,0.242
"ENSG00000180008","SOCS4",0.019,1.409,0.928768484598402,0.962076331182677,0.029,0.37
"ENSG00000198585","NUDT16",-0.011,5.386,0.928838133152535,0.962094566563442,0.031,0.243
"ENSG00000173451","THAP2",0.019,0.842,0.929170228821986,0.962384628529989,0.029,0.366
"ENSG00000090534","THPO",-0.013,1.997,0.929287942890743,0.962452625484805,0.029,0.323
"ENSG00000163291","PAQR3",-0.012,1.6,0.929519025468545,0.962638022678516,0.028,0.329
"ENSG00000156521","TYSND1",0.011,2.799,0.92976327445725,0.962783099463182,0.029,0.26
"ENSG00000132199","ENOSF1",0.017,4.576,0.929728762470403,0.962783099463182,0.032,0.356
"ENSG00000143401","ANP32E",-0.018,3.408,0.930328481628132,0.963314418382214,0.032,0.337
"ENSG00000250654","LOC100240735",-0.065,-2.786,0.93081686848916,0.963664388254355,0.029,0.857
"ENSG00000177054","ZDHHC13",-0.075,-1.179,0.93077426702261,0.963664388254355,0.033,0.564
"ENSG00000136732","GYPC",-0.015,2.493,0.930822856035366,0.963664388254355,0.03,0.26
"ENSG00000182742","HOXB4",0.022,-0.901,0.931050442885723,0.963846026050595,0.027,0.524
"ENSG00000244474","UGT1A4",-0.013,8.366,0.931198803868425,0.963945631555141,0.033,0.283
"ENSG00000142168","SOD1",-0.01,8.857,0.931327782438224,0.964025163007615,0.033,0.218
"ENSG00000087152","ATXN7L3",-0.012,3.418,0.931561645711063,0.964213246506983,0.03,0.253
"ENSG00000236227","BRD2",0.089,-0.117,0.931856293248985,0.964464220200478,0.033,1.64
"ENSG00000163631","ALB",-0.015,16.836,0.931932741473551,0.964489343795772,0.033,0.333
"ENSG00000185664","PMEL",0.023,1.78,0.932006643572649,0.964511829652577,0.031,0.317
"ENSG00000221923","ZNF880",-0.029,-0.056,0.932067387566914,0.964520696739922,0.029,0.671
"ENSG00000206287","RING1",-0.062,0.498,0.932230939741402,0.96458195186721,0.032,1.317
"ENSG00000235107","RING1",-0.062,0.498,0.932230803811504,0.96458195186721,0.032,1.317
"ENSG00000198521","ZNF43",0.076,-1.289,0.932344019933033,0.964644962919463,0.032,0.876
"ENSG00000087589","CASS4",0.016,-0.468,0.932450544304581,0.964701184352725,0.027,0.412
"ENSG00000067715","SYT1",0.017,0.671,0.933001732773581,0.965217417429763,0.028,0.4
"ENSG00000153066","TXNDC11",0.011,4.963,0.933123022674764,0.965288875051242,0.031,0.227
"ENSG00000167965","MLST8",-0.019,3.569,0.933199509965277,0.965313980259533,0.032,0.371
"ENSG00000095794","CREM",0.013,2.535,0.933286826269269,0.965350283707123,0.03,0.235
"ENSG00000127993","RBM48",-0.011,1.47,0.933356931584224,0.965368781808648,0.028,0.316
"ENSG00000172531","PPP1CA",0.01,5.377,0.93368527016323,0.965654352928134,0.031,0.231
"ENSG00000159217","IGF2BP1",0.033,-0.975,0.933766789666902,0.965684636295516,0.028,0.97
"ENSG00000123154","WDR83",-0.025,1.389,0.933880674327765,0.965748385859424,0.031,0.375
"ENSG00000149761","NUDT22",0.015,3.388,0.934227284791675,0.966052782159138,0.031,0.331
"ENSG00000182272","B4GALNT4",0.195,-3.099,0.934293512440186,0.966067226254015,0.036,1.047
"ENSG00000140563","MCTP2",-0.044,-0.274,0.934351029800683,0.966072662726966,0.031,0.689
"ENSG00000133067","LGR6",-0.021,-1.281,0.934642443229977,0.966265880294691,0.027,0.677
"ENSG00000099968","BCL2L13",0.012,5.03,0.934599849376235,0.966265880294691,0.032,0.242
"ENSG00000109519","GRPEL1",0.011,4.953,0.934786159979372,0.966360415690564,0.031,0.239
"ENSG00000080166","DCT",0.098,-3.165,0.934895662885567,0.96641957300803,0.03,1.061
"ENSG00000155961","RAB39B",0.005,-2.798,0.935957786936135,0.967371810140419,0.025,0.916
"ENSG00000119714","GPR68",0.063,-1.785,0.936075809148687,0.967371810140419,0.03,0.679
"ENSG00000143603","KCNN3",0.059,-1.363,0.935977359280696,0.967371810140419,0.031,0.543
"ENSG00000239445","ST3GAL6-AS1",-0.04,-1.434,0.936078488574696,0.967371810140419,0.029,0.444
"ENSG00000154175","ABI3BP",0.031,1.001,0.935897530523205,0.967371810140419,0.031,0.534
"ENSG00000144837","PLA1A",-0.013,3.559,0.936234871121531,0.967479335208934,0.03,0.347
"ENSG00000125388","GRK4",0.024,0,0.936376937499157,0.967572055148654,0.029,0.369
"ENSG00000070019","GUCY2C",-0.045,-1.44,0.936512072516446,0.967581651545556,0.029,0.45
"ENSG00000253313","C1orf210",0.027,0.94,0.936634801123605,0.967581651545556,0.03,0.422
"ENSG00000188404","SELL",0.026,1.984,0.93665597320731,0.967581651545556,0.031,0.482
"ENSG00000189046","ALKBH2",-0.014,2.932,0.936633341186776,0.967581651545556,0.03,0.319
"ENSG00000099800","TIMM13",-0.016,4.489,0.93645396925388,0.967581651545556,0.031,0.373
"ENSG00000106538","RARRES2",-0.016,8.78,0.93670027242558,0.967581651545556,0.032,0.389
"ENSG00000114279","FGF12",0.024,-1.501,0.937108984225069,0.967949750370712,0.027,0.639
"ENSG00000205609","EIF3CL",-0.027,4.212,0.937413704556392,0.968210400180438,0.032,0.61
"ENSG00000076344","RGS11",0.038,-1.911,0.937695252950453,0.968447089001736,0.028,0.676
"ENSG00000185344","ATP6V0A2",-0.02,2.255,0.937877831706033,0.968581541727247,0.031,0.347
"ENSG00000215256","DHRS4-AS1",0.015,4.534,0.938058850158439,0.968714368137473,0.032,0.322
"ENSG00000174137","FAM53A",-0.026,-0.765,0.93826100237314,0.968814885207499,0.028,0.588
"ENSG00000068654","POLR1A",-0.007,3.42,0.938235775703988,0.968814885207499,0.028,0.218
"ENSG00000175279","CENPS",-0.009,1.397,0.938383314568444,0.968887061724322,0.027,0.3
"ENSG00000128513","POT1",-0.01,2.703,0.938506921950141,0.96894196624353,0.028,0.315
"ENSG00000118855","MFSD1",-0.009,4.736,0.938541320326553,0.96894196624353,0.03,0.25
"ENSG00000184009","ACTG1",0.014,8.542,0.938992838536687,0.969353974043066,0.032,0.325
"ENSG00000084693","AGBL5",0.013,3.111,0.939183292703943,0.969496445662558,0.03,0.274
"ENSG00000179151","EDC3",0.013,2.332,0.939375482341552,0.969640692755929,0.029,0.282
"ENSG00000133606","MKRN1",-0.009,4.822,0.939464386206747,0.969678316215406,0.03,0.232
"ENSG00000165689","SDCCAG3",0.01,3.645,0.93983611925326,0.969955946313149,0.029,0.25
"ENSG00000189266","PNRC2",-0.009,4.689,0.939838305223473,0.969955946313149,0.03,0.233
"ENSG00000143067","ZNF697",0.024,1.466,0.940100471207013,0.970172350289334,0.031,0.325
"ENSG00000253953","PCDHGB4",-0.013,0.61,0.940296154434111,0.970265962091486,0.027,0.514
"ENSG00000127399","LRRC61",-0.017,2.819,0.940292409258225,0.970265962091486,0.03,0.421
"ENSG00000198853","RUSC2",-0.012,2.062,0.940362857847342,0.970280631288567,0.028,0.308
"ENSG00000128596","CCDC136",-0.221,-2.853,0.940484311661272,0.970351787987401,0.039,1.109
"ENSG00000216937","CCDC7",0.017,-0.467,0.940667250627032,0.970486370972838,0.027,0.458
"ENSG00000196459","TRAPPC2",-0.024,1.163,0.940901122646848,0.970565155585606,0.03,0.522
"ENSG00000171861","MRM3",0.01,2.916,0.940873408555746,0.970565155585606,0.029,0.219
"ENSG00000157837","SPPL3",0.009,3.891,0.940877735076306,0.970565155585606,0.03,0.198
"ENSG00000036828","CASR",0.112,-2.427,0.941293774588443,0.970861837696923,0.032,1.216
"ENSG00000105983","LMBR1",-0.009,3.782,0.941268797895979,0.970861837696923,0.029,0.281
"ENSG00000072864","NDE1",-0.039,-0.232,0.94173136661012,0.971103044186564,0.031,0.4
"ENSG00000275911","NDE1",-0.039,-0.232,0.94172967631991,0.971103044186564,0.031,0.4
"ENSG00000138231","DBR1",-0.013,1.439,0.941683102118343,0.971103044186564,0.028,0.248
"ENSG00000139433","GLTP",0.005,2.684,0.941737762259685,0.971103044186564,0.027,0.291
"ENSG00000179639","FCER1A",-0.016,-0.216,0.941842918554329,0.971103139739825,0.027,0.549
"ENSG00000135506","OS9",-0.01,7.975,0.941840109917232,0.971103139739825,0.031,0.259
"ENSG00000167703","SLC43A2",-0.033,1.178,0.942097525596372,0.971311481214419,0.031,0.624
"ENSG00000268650","LOC102725254",0.318,-3.446,0.942211327269439,0.971374635876574,0.043,0.745
"ENSG00000113303","BTNL8",0.025,-1.961,0.942401841848265,0.97146269159689,0.027,0.792
"ENSG00000247240","UBL7-AS1",0.033,-0.219,0.942355464764309,0.97146269159689,0.03,0.482
"ENSG00000231607","DLEU2",0.027,-0.22,0.942714334152429,0.971730633497369,0.029,0.464
"ENSG00000089041","P2RX7",-0.027,2.095,0.942960936860456,0.971930631658901,0.031,0.533
"ENSG00000149308","NPAT",-0.012,2.04,0.943045845436534,0.971963955103689,0.028,0.316
"ENSG00000173933","RBM4",-0.011,4.102,0.94319095393222,0.972059317298936,0.03,0.248
"ENSG00000170677","SOCS6",-0.007,3.33,0.943746674283538,0.972577824774528,0.028,0.233
"ENSG00000007350","TKTL1",-0.031,-2.872,0.944399089795074,0.973087429572027,0.027,0.898
"ENSG00000204387","C6orf48",-0.018,0.75,0.944340286449344,0.973087429572027,0.028,0.52
"ENSG00000123989","CHPF",0.017,5.207,0.944392957474369,0.973087429572027,0.031,0.439
"ENSG00000132141","CCT6B",0.02,0.972,0.944624099086573,0.97326502595666,0.029,0.36
"ENSG00000179335","CLK3",-0.014,2.847,0.944897674375297,0.973438386563851,0.03,0.243
"ENSG00000198546","ZNF511",-0.013,3.371,0.944862117734706,0.973438386563851,0.03,0.304
"ENSG00000168899","VAMP5",0.011,3.469,0.944993805525686,0.973483170183775,0.029,0.329
"ENSG00000169727","GPS1",-0.011,5.196,0.945077349507899,0.973514982893293,0.03,0.298
"ENSG00000259237","LINC02490",0.063,-2.49,0.945199612152784,0.973586673553038,0.029,0.825
"ENSG00000122678","POLM",0.01,1.757,0.945532957033958,0.973767255918092,0.028,0.301
"ENSG00000108883","EFTUD2",0.011,4.416,0.945485528906482,0.973767255918092,0.03,0.263
"ENSG00000147416","ATP6V1B2",-0.01,4.864,0.945502511406482,0.973767255918092,0.031,0.241
"ENSG00000134545","KLRC1",-0.071,-1.842,0.945766749089848,0.973953769911143,0.031,0.736
"ENSG00000064489","BORCS8-MEF2B",-0.018,-0.564,0.945988915519269,0.974128291682777,0.027,0.641
"ENSG00000162063","CCNF",0.005,0.422,0.946123737573227,0.974158594896885,0.026,0.409
"ENSG00000181991","MRPS11",-0.012,3.529,0.946113032047602,0.974158594896885,0.03,0.239
"ENSG00000187123","LYPD6",-0.005,-2.138,0.946226982409483,0.974163239152898,0.025,0.614
"ENSG00000186141","POLR3C",-0.011,2.473,0.946233642877283,0.974163239152898,0.029,0.261
"ENSG00000164694","FNDC1",-0.031,-0.862,0.946505440100225,0.974199372440603,0.028,0.77
"ENSG00000115137","DNAJC27",-0.027,-0.337,0.946395361806083,0.974199372440603,0.029,0.383
"ENSG00000081052","COL4A4",-0.021,0.406,0.946408475552168,0.974199372440603,0.028,0.566
"ENSG00000135845","PIGC",0.013,2.566,0.946456145456351,0.974199372440603,0.029,0.257
"ENSG00000095906","NUBP2",0.016,4.052,0.946532236741624,0.974199372440603,0.03,0.435
"ENSG00000147601","TERF1",0.009,3.4,0.946751358028136,0.97429907986218,0.029,0.241
"ENSG00000171161","ZNF672",0.009,3.457,0.946755823456586,0.97429907986218,0.029,0.247
"ENSG00000135503","ACVR1B",-0.008,4.294,0.946791745287061,0.97429907986218,0.029,0.244
"ENSG00000078674","PCM1",0.009,5.09,0.946839931284435,0.97429907986218,0.03,0.234
"ENSG00000060971","ACAA1",-0.009,8.687,0.947034966703353,0.974445530139051,0.031,0.264
"ENSG00000235387","SPAAR",-0.049,-0.916,0.947356686119911,0.97472230754231,0.031,0.429
"ENSG00000253199","LINC02153",-0.049,-2.82,0.947610707271599,0.974752956864507,0.028,1.107
"ENSG00000081818","PCDHB4",-0.008,-2.067,0.947772372110544,0.974752956864507,0.026,0.786
"ENSG00000228661","LOC105376527",-0.001,-1.898,0.947473761025622,0.974752956864507,0.025,0.514
"ENSG00000125841","NRSN2",-0.009,0.905,0.947671583483297,0.974752956864507,0.027,0.358
"ENSG00000149679","CABLES2",-0.011,1.122,0.947808308971087,0.974752956864507,0.027,0.358
"ENSG00000132952","USPL1",-0.009,2.206,0.947695161791791,0.974752956864507,0.028,0.285
"ENSG00000240344","PPIL3",0.014,2.367,0.947705575286209,0.974752956864507,0.029,0.32
"ENSG00000122786","CALD1",-0.01,7.568,0.947616348666595,0.974752956864507,0.031,0.273
"ENSG00000112640","PPP2R5D",-0.01,3.947,0.947939816118221,0.974788850984764,0.029,0.298
"ENSG00000139842","CUL4A",-0.007,4.439,0.947948673274538,0.974788850984764,0.029,0.239
"ENSG00000166167","BTRC",-0.007,2.414,0.948109440956547,0.974899940233771,0.027,0.227
"ENSG00000165695","AK8",-0.095,-2.936,0.948213949854636,0.97495317186789,0.03,0.912
"ENSG00000237022","HLA-C",0.072,4.303,0.948525066840305,0.975218820111784,0.032,1.794
"ENSG00000167186","COQ7",-0.008,2.411,0.948648400104066,0.975291381142526,0.028,0.252
"ENSG00000005812","FBXL3",-0.008,3.706,0.94879903785139,0.975392003877255,0.028,0.266
"ENSG00000175265","GOLGA8A",0.038,-0.925,0.94953914147822,0.976044293225443,0.029,1.07
"ENSG00000188603","CLN3",0.009,4.124,0.94953656336532,0.976044293225443,0.029,0.27
"ENSG00000185133","INPP5J",-0.002,-2.936,0.949642717599912,0.97609648471237,0.025,0.829
"ENSG00000198185","ZNF334",0.033,-0.397,0.949832407360476,0.976237177942053,0.029,0.402
"ENSG00000125971","DYNLRB1",-0.009,4.531,0.950326304815746,0.976690502631005,0.03,0.251
"ENSG00000214717","ZBED1",-0.007,5.33,0.95057775997213,0.976894622573093,0.029,0.231
"ENSG00000131969","ABHD12B",-0.036,-0.49,0.950732007228546,0.976998826261988,0.029,0.705
"ENSG00000148925","BTBD10",0.016,1.507,0.950930295771327,0.977148273909324,0.029,0.3
"ENSG00000175928","LRRN1",-0.019,-1.793,0.951287805201907,0.977364082463907,0.026,0.858
"ENSG00000172602","RND1",0.009,3.3,0.951210832029438,0.977364082463907,0.029,0.266
"ENSG00000231945","VARS",-0.01,4.03,0.951298925444827,0.977364082463907,0.029,0.288
"ENSG00000255517","LOC101928069",-0.027,-0.447,0.951408770331279,0.977381694100851,0.029,0.368
"ENSG00000113163","COL4A3BP",-0.007,3.929,0.95142181030752,0.977381694100851,0.028,0.257
"ENSG00000215458","AATBC",0.158,-3.037,0.951527950378674,0.977436413130705,0.034,0.834
"ENSG00000264672","SEPT4-AS1",0.015,-2.511,0.951696263486159,0.977460912118948,0.026,0.69
"ENSG00000185418","TARSL2",0.013,1.785,0.95160824972331,0.977460912118948,0.029,0.269
"ENSG00000183723","CMTM4",0.015,2.585,0.95176330293958,0.977460912118948,0.03,0.35
"ENSG00000100413","POLR3H",0.009,3.485,0.951716446205187,0.977460912118948,0.029,0.271
"ENSG00000197180","CH17-340M24.3",-0.017,0.01,0.951953643340441,0.977602080483939,0.028,0.412
"ENSG00000116774","OLFML3",0.012,3.844,0.952096043022077,0.977694003516616,0.03,0.339
"ENSG00000149115","TNKS1BP1",0.009,5.527,0.952217994985792,0.977764920030403,0.03,0.26
"ENSG00000153303","FRMD1",-0.017,-2.98,0.95231546987849,0.977810696299365,0.026,0.77
"ENSG00000123570","RAB9B",0.104,-3.067,0.952529814979873,0.977922145935684,0.031,0.863
"ENSG00000088035","ALG6",0.019,1.937,0.952509490690749,0.977922145935684,0.03,0.287
"ENSG00000175106","TVP23C",0.01,0.126,0.95265741763015,0.977998835025876,0.026,0.532
"ENSG00000015676","NUDCD3",-0.007,4.723,0.952769562101283,0.978059647101528,0.029,0.226
"ENSG00000090060","PAPOLA",-0.007,5.626,0.952837608972276,0.978075186821117,0.029,0.245
"ENSG00000131951","LRRC9",-0.04,-2.997,0.953108808945606,0.978244930440757,0.027,0.802
"ENSG00000198792","TMEM184B",0.01,2.484,0.953083033484853,0.978244930440757,0.028,0.277
"ENSG00000171813","PWWP2B",-0.023,1.066,0.953487360868522,0.978579133522957,0.029,0.492
"ENSG00000228709","LINC02575",-0.008,-0.423,0.953604404042674,0.978644923840164,0.026,0.62
"ENSG00000163673","DCLK3",-0.042,-2.214,0.953868703014802,0.978807485091958,0.028,0.615
"ENSG00000149182","ARFGAP2",0.008,5.517,0.953832245902944,0.978807485091958,0.029,0.263
"ENSG00000132749","TESMIN",0.008,-1.981,0.954475113031318,0.979266674408755,0.026,0.569
"ENSG00000176387","HSD11B2",0.018,1.089,0.954402748063729,0.979266674408755,0.029,0.386
"ENSG00000142082","SIRT3",-0.007,3.66,0.954424739765156,0.979266674408755,0.028,0.268
"ENSG00000036054","TBC1D23",-0.006,3.561,0.954738515954033,0.979482557629516,0.028,0.234
"ENSG00000089876","DHX32",-0.005,2.707,0.954796179378534,0.97948735693627,0.027,0.241
"ENSG00000237441","RGL2",-0.006,0.614,0.954887767580636,0.979526955856813,0.026,0.343
"ENSG00000196092","PAX5",0.042,-1.714,0.954966012605733,0.979552863668271,0.029,0.729
"ENSG00000169951","ZNF764",-0.008,1.096,0.955213550764286,0.979698052564836,0.027,0.3
"ENSG00000140107","SLC25A47",-0.014,6.726,0.95517584206562,0.979698052564836,0.03,0.478
"ENSG00000072195","SPEG",0.046,-1.99,0.95547644934653,0.979750609412527,0.029,0.712
"ENSG00000122694","GLIPR2",0.015,0.772,0.955529792118276,0.979750609412527,0.028,0.42
"ENSG00000180917","CMTR2",-0.018,1.995,0.955442014582652,0.979750609412527,0.029,0.597
"ENSG00000196126","HLA-DRB1",0.046,4.827,0.955488561799689,0.979750609412527,0.031,1.371
"ENSG00000122406","RPL5",0.007,7.636,0.955397702408029,0.979750609412527,0.03,0.231
"ENSG00000110330","BIRC2",0.009,3.49,0.955598761639371,0.979766983231581,0.029,0.239
