EGR1	SLC5A5
SMAD4	POR
TP53	DDR1
SPI1	LIMD1
GTF2I	SIRT1
ETS1	MCL1
YY1	APH1A
SP1	ATF2
CEBPA	IL4
HIF1A	ESR1
ATF3	ID1
ATF2	FN1
CTCF	PLCB1
RARA	PCK1
SOX2	ABCC6
FOXO3	CCNG2
FOXO4	SOD2
FLI1	ERG
GATA3	ERG
LYL1	ERG
ESR1	TLE1
SMAD4	RUNX1T1
STAT3	ESR2
CEBPA	HSD17B11
STAT1	LY96
RELA	TRAF2
KLF4	PFKP
PAX8	E2F1
SP3	CD2AP
PGR	CYP19A1
NFKB1	IL17C
RELA	IL17C
GATA2	EMCN
EN1	UTRN
STAT3	COPS5
GATA1	COPS5
CTCF	ATXN7
ESR1	STK11
CREB1	DIO2
STAT3	IRF1
MBD2	ADGRB1
SP1	TINF2
ESR1	RET
ATF4	CHAC1
HOXA10	EMX2
STAT1	RARA
NFIC	FABP7
CREB1	AQP2
SMAD3	CDH1
TP53	GSN
STAT6	SLC26A4
ESR1	SCARB1
EGR1	SPRY1
TP53	MET
FOXP2	MET
ETS1	CCND3
CUX1	ECT2
E2F1	ECT2
RELA	CSF1
ESR1	FOXP1
GATA1	RUNX1
NFKB1	CTCF
SREBF2	HMGCR
STAT3	CHI3L1
JUNB	IVL
STAT1	IL12A
SPI1	HCK
TP53	PLAGL1
TCF7L2	CCND1
RORA	NR1D1
CTCF	CDKN2A
MYC	H2AZ1
TWIST1	ESR1
RELA	IL12A
FOS	MMP7
SP1	FAS
PCGF2	HOXA7
GATA3	FOXC1
ESR1	PBX1
ATF4	MCL1
E2F1	MCPH1
HNF4A	SOAT2
SP1	CERS2
HIC1	EPHA2
RELA	CCL3
HNF4A	SCARB1
PPARG	MMP9
ESR1	PMAIP1
SP1	MMP11
SPI1	IKZF1
ATF4	FGF21
MITF	OCA2
PPARG	ATP2A2
HMGA1	CDC25A
CEBPA	PER2
SOX2	NTRK3
FOXO1	CCND1
STAT3	PIM1
HNF4A	APOA1
MYC	VHL
TWIST1	CDKN2A
ESR1	PRSS23
STAT1	OAS1
STAT2	OAS1
EGR1	HES1
CDX2	MEP1A
KLF4	RARA
TP63	ZNF750
E2F1	HMGA1
SP1	STK11
CTCF	CFTR
EGR1	BCAR1
EGR1	RBL2
ESR1	FOXN1
SPI1	SYK
STAT1	GLS
NR2F2	BGLAP
RELA	MCL1
ESR1	FOSL1
REST	LIN28A
E2F1	MUC4
PGR	EGFR
MYC	SRSF1
MYC	ID3
TFAP2A	FOXA1
STAT1	PML
FOXA1	CCNG2
TP53	SESN2
CTCF	RARRES1
USF1	GATA5
CEBPA	GPAM
CDX2	CFTR
SMAD4	SKIL
KLF4	VDR
CEBPA	CXCL8
STAT3	STAT1
STAT1	STAT3
SP1	HBZ
RUNX1	RUNX2
RUNX2	RUNX1
FLI1	EYA3
STAT4	S100A4
ETS1	LTB
STAT3	USP7
FOXM1	AURKB
E2F1	ATAD2
ESR1	RAB31
GATA2	ANGPT2
E2F1	RBM38
E2F1	FOXM1
HNF4A	SLC22A6
ATF4	F7
FOXO3	STK11
GATA2	IL1RL1
TFAP2C	RET
E2F1	CD2AP
TAL1	MYB
ESR1	FHL2
MYC	APC
ETS1	ATXN2
RELA	BHLHE40
ATF4	PPARGC1A
FOXO1	KLF2
ESR1	TRPS1
TP53	CASZ1
STAT3	PGF
SPI1	FLI1
PAX6	PCSK1
VDR	CYP19A1
VDR	GADD45A
ATF4	HRK
EGR1	SRC
EGR1	SLC4A2
CDX2	REG4
FOS	FASN
MYC	PTEN
NR2F2	POU5F1
RELA	IL2RA
TP53	RUNX1
FOS	VEGFD
JUN	VEGFD
SP1	SCTR
HIF1A	MCL1
SP1	IL3
FOXM1	CDC25A
HIF1A	ADIPOQ
TP53	AXL
MYC	PARP1
EGR1	MYC
SPI1	ITGAX
SRF	EGR3
RELA	SOCS3
PPARG	EGFR
STAT1	TNFRSF1A
RELA	EGFR
CDX2	AXIN2
CEBPA	SREBF1
SALL4	ABCA3
AR	ELF3
SOX9	HAPLN1
MITF	PPARGC1A
JUND	SOX4
TBP	LIN28B
ESR1	KRT15
E2F1	CTSV
RXRA	ABCB11
VDR	PODXL
SPI1	MPO
FOXO1	CDKN1A
AR	AKR1C3
JUN	MMP3
FOS	MMP3
MYC	ATF4
CTCF	IPO13
HNF4A	C3
MYB	IGF1R
GATA3	EBF1
HNF4A	EPHX1
E2F4	LTBP4
SP1	LTBP4
ESR1	ABCC3
SP1	ABCC1
BCL6	LITAF
TP53	EEF1A1
E2F1	NELL2
NFKB1	BIRC5
AR	IGFBP3
SOX9	MATN1
KLF4	CCND1
GATA3	SLCO4C1
STAT1	IL1B
EGR1	CACNA1H
ETS1	THBS1
ZEB1	GRHL2
STAT3	MMP3
SP1	SLC19A3
KMT2A	HOXA9
SP1	KIT
TP53	EI24
ETS1	IL2
TFAP2C	ECM1
SPI1	DAPK2
E2F2	MCM5
TP53	PER2
E2F4	PLK4
E2F1	PLK1
STAT1	KDM6B
ESR1	AR
GATA3	TGFBR3
HNF4A	SLC2A2
TP53	TRIM22
TP53	BCL3
IRF4	CIITA
SP1	ATP1A3
CDX2	UGT1A10
HNF1A	UGT1A10
STAT1	PPARA
IRF3	CXCL10
STAT3	CCND2
NFKB1	CDK4
ESR1	PLAC1
RELB	TRAF3
CTCF	RUNX1
HIF1A	BAX
STAT3	S100A11
MYCN	MXI1
GATA2	AR
E2F1	UHRF1
AR	RELA
RELA	AR
RELA	STAT1
SOX2	HHAT
CTCF	WT1
FOXM1	CDC6
TP53	PIAS3
ESR1	ME3
SOX9	RGR
MYC	HBA1
JUN	RHOB
GATA2	FCER1A
GATA2	MS4A2
SPI1	FCER1A
CTCF	ANG
STAT1	PRKCE
REL	CSF2
MYC	BSG
CTCF	CELSR3
JUN	PENK
FOS	PENK
NFKB2	IL2RA
JUN	NTS
TP53	CKM
CREB1	FLT1
CEBPD	CFTR
MYB	CD34
STAT1	FOS
NFKB1	SELE
TFAP2A	OAT
POU1F1	GHR
SP1	KRT18
NFKB2	SELP
EGR1	MYB
SPI1	CSF2
FOS	SPTBN1
ERF	ETS2
GATA4	IL5
SP3	CDKN2B
EGR1	WT1
POU2F2	HLA-DRA
FOS	CDH1
RARA	ICAM1
HNF1A	IGFBP1
MYB	ERBB2
TFDP1	PCNA
FOXA1	SCGB1A1
NFIC	COL1A2
WT1	IGF1
TFAP2A	NR3C1
STAT1	GBP1
EGR1	ACHE
FOXA1	TTR
USF1	CEACAM5
CEBPB	TNFAIP6
HNF1A	PROC
GATA1	WT1
NR2F1	EPO
RELA	F3
FOS	TNFAIP6
NFKB1	IFNA1
REL	IFNG
RELA	IFNA1
MYB	LCK
SP1	LDHA
RARA	HNF4A
HNF4A	RARA
TFAP2A	HMOX1
JUN	NPY
SP1	SPN
FOS	NQO1
PAX8	NCAM1
ATF2	TGFB2
AHR	CYP1A2
POU2F1	IL3
SP1	NPY
NFKB1	CSF2
NR2F2	OXT
MAX	CCND1
USF1	CCND1
JUN	IGF1
CEBPD	TF
ETS1	ETV4
ETV4	ETS1
SP1	CDK1
TFAP2A	MYC
CEBPA	INSR
CEBPA	APOB
EGR1	NR4A1
NFKB2	CXCL8
PAX8	WT1
FOXA1	APOB
PAX8	TP53
CEBPB	TOP1
NR2F2	CETP
NFKB1	CXCL1
SP1	CCK
CEBPA	SLC9A1
NFIC	C4BPB
TFAP2A	ACHE
RELA	AGT
NFKB1	AGT
TP53	KRT8
JUN	ITGAX
SPI1	CSF1
WT1	CCN3
IRF1	EIF2AK2
PAX5	XBP1
STAT3	FCGR1A
SPI1	FES
YY1	HCFC1
SP1	MPO
STAT3	LBP
CEBPA	COMT
GATA1	EPO
STAT5B	FCGR1A
TFAP2A	HOXA4
EGR1	VAMP2
SP1	VAMP2
FOS	PLAUR
SREBF1	FDPS
E2F4	MYBL2
TFDP1	MYBL2
FOS	MELTF
FOS	CDK4
ESR1	MPPED2
ETS1	DNTT
ETV4	VIM
ERG	VIM
EGR1	IFNG
SP1	HSPB1
ETS1	MET
NFIC	PROC
AR	ORM1
ERG	MMP3
ETS2	MMP3
FOSL1	NQO1
FOXM1	CYP7A1
CEBPA	SOD1
SP3	MYC
TP53	HGF
STAT1	IFNGR1
PBX1	CYP17A1
GATA2	PECAM1
MYC	HBP1
EGR1	NFKB1
NFKB1	NFKB2
TP53	FANCC
JUN	SELE
JUN	TNC
RELA	TNC
SP1	IL2
PPARA	APOC3
STAT2	IRF1
JUN	ICAM1
THRB	POR
TFAP2A	HSD17B1
EGR1	CD19
HIF1A	TF
MEF2A	MEF2D
TP53	TYMS
MYC	DNPH1
SPI1	MYB
SPI1	ITGA2B
SP3	CHRNB4
SP3	IGFBP1
STAT5A	IRF1
CREB1	DBH
TP53	CAMK4
CEBPA	ITGAX
SP1	MIP
TFAP2A	MIP
SRF	CALD1
ETS2	CHRNE
CEBPB	ADM
IRF1	IL15
SPI1	RNASE2
SP3	F2R
USF1	APEX1
NFKB2	IL6
VDR	HOXA10
HIF1A	AQP1
HLF	DBP
NFKB1	WT1
RELA	WT1
ETS2	ICAM1
SPI1	ICAM1
HOXC11	LCT
E2F4	CCND1
THRB	CGA
USF1	SF1
SP1	LCAT
SP3	LCAT
SP1	TCN2
SP3	TCN2
USF1	GCK
EGR1	BCL2
LHX3	PRL
USF1	TRIM25
SP1	F7
CEBPA	S100A9
STAT1	A2M
STAT1	IDO1
CREB1	IL5RA
JUN	IL5RA
EPAS1	LDHA
HIF1A	ALDOA
SREBF1	FDFT1
YY1	CTCF
ATF2	APOC3
CREB1	CD4
TP53	WRN
ETS1	TNF
ETS1	TRB
SP1	TPMT
ETS1	ANPEP
MYB	ANPEP
HNF4A	AFP
MYC	RCC1
ESR1	MYB
GATA3	ALDH1A2
TAL1	ALDH1A2
NFATC1	EGR3
NFATC2	EGR3
PAX1	PDGFRA
HNF4A	GATA4
RELA	CCR5
E2F4	CDC25A
ETS1	FOXD1
SPI1	CXCR1
EGR1	SOD1
TFAP2A	RAD51B
USF1	APOA2
USF2	APOA2
TFAP2A	PVR
TP53	SESN1
SPI1	TFEC
AHR	FOS
AR	CRISP1
AR	PRKCD
AR	SORD
ARNT	UGT1A6
ASCL1	PCSK6
ATF1	BCL2
ATF1	UGT8
ATF3	CCL5
CEBPA	ALOX5AP
CEBPA	F9
CEBPA	GAPDH
CEBPA	IGF2
CEBPA	STAR
CEBPA	THOC1
CEBPA	SMYD2
CEBPB	FASLG
CEBPB	BCL2L1
CEBPB	CSH2
CEBPB	GFER
CEBPB	S100A9
CEBPD	ALOX5AP
CEBPD	GAPDH
CREB1	PCSK1
CREB1	UGT8
CREB1	UXT
E2F1	BMP4
E2F1	DCC
E2F1	EYA2
E2F1	MEIS1
E2F1	MAP3K5
E2F1	SAFB
E2F1	H4C4
E2F1	SMARCA5
E2F1	H2BC11
E2F1	DGKI
E2F1	CBX5
E2F1	CDCA4
E2F2	MAP3K5
E2F3	MAP3K5
E2F4	CDC6
E2F4	CDC25C
E2F4	CYP27B1
E2F4	DDX11
E2F4	DHPS
E2F4	EPAS1
E2F4	MAP3K5
E2F4	MFAP1
E2F4	MTHFD1
E2F4	NASP
E2F4	PCNA
E2F4	RBBP5
E2F4	RECQL
E2F4	RPA3
E2F4	RRM1
E2F4	TTK
E2F4	TYMS
E2F4	H3C1
E2F4	UXT
E2F4	SMARCA5
E2F4	YBX3
E2F4	H2BC11
E2F4	DLEU1
E2F4	PGRMC1
E2F4	UBE2C
E2F4	OIP5
E2F4	CBX5
E2F4	ANAPC15
E2F4	DROSHA
E2F4	NUSAP1
E2F4	CDCA4
E2F4	PRR11
E2F4	CENPO
E2F4	BORA
E2F4	WDR76
ELK1	PTPRZ1
ERG	NOS3
ESR1	BCL9
ESR1	CAPN2
ESR1	CD86
ESR1	CEACAM3
ESR1	CLDN4
ESR1	EDN3
ESR1	FBLN2
ESR1	GSN
ESR1	LGALS8
ESR1	MB
ESR1	NOTCH2
ESR1	POR
ESR1	SPARC
ESR1	TRH
ESR1	TYMS
ESR1	SPATA2
ESR1	TRIM16
ESR1	CCT6B
ESR1	NEK6
ESR1	SEC61B
ESR1	NID2
ESR1	POFUT1
ESR1	NBPF1
ESR1	ARID5B
ESR1	NBPF4
ESR1	NBPF15
ESR1	NOTCH2NLA
ESR2	BCL9
ESR2	CAPN2
ESR2	NIPSNAP2
ESR2	PBX1
ETS1	EGR1
ETS1	JAK3
ETS1	MYB
ETS1	VWF
ETS2	JAK3
ETV4	AGTR1
FOXO1	PCK2
FOS	NAT1
FOS	CD40LG
FOS	CSTA
FOS	IL1A
FOS	MAF
FOS	LOXL4
FOSL2	CLU
FOSL2	IVL
FOSL2	PLAUR
FOSL2	UGT2B15
NR5A2	CYP11B1
GABPA	TOMM70
GATA1	CYBB
GATA1	NFE2
GATA2	CYBB
GATA2	MYC
GATA2	WT1
GATA3	APBA1
GATA3	RHOH
GATA3	ATP2B1
GATA3	CD8A
GATA3	CD8B
GATA3	CD40LG
GATA3	SEPTIN7
GATA3	ABCC2
GATA3	EDN1
GATA3	EGFR
GATA3	EPHA7
GATA3	EPO
GATA3	GRM7
GATA3	ITPK1
GATA3	NRCAM
GATA3	PDE3A
GATA3	RBMS1
GATA3	SST
GATA3	SVIL
GATA3	TLR5
GATA3	SLIT2
GATA3	VGLL4
GATA3	ARNT2
GATA3	UST
GATA3	BLCAP
GATA3	ZNF507
GATA3	ATXN10
GATA3	MYRIP
GATA3	PDE7B
GATA3	GCNT4
GATA3	TET2
GATA3	GALNT10
GATA3	SLC24A3
GATA3	FNDC3B
GATA3	ZXDC
GATA3	SPEF2
GATA3	FBXO11
GATA3	NETO1
GATA3	BPIFB1
GATA3	ST8SIA6
GATA6	APOA1
NR3C1	ATP1B1
NR3C1	RLN1
FOXA1	CEBPA
FOXA1	IFI27
HNF4A	CEBPA
CEBPA	HNF4A
HNF4A	AKR1C4
HNF4A	FABP2
HNF4A	GFER
HNF4G	AKR1C4
IRF8	CYBB
RBPJ	NFKB1
IRF1	CYBB
JUN	NAT1
JUN	CSTA
JUN	IL1A
JUN	MMP12
JUN	NTRK1
JUN	PPARA
JUN	UGT2B15
JUNB	PTGS2
JUND	CD40LG
JUND	CLU
JUND	CSTA
JUND	NQO2
SMAD3	POR
SMAD4	BGLAP
MAF	ITGB7
MITF	HOXB4
NR3C2	ATP1B1
MYBL2	MYB
MYC	ACADM
MYC	ACO2
MYC	ACOX1
MYC	ACP5
MYC	ACP3
MYC	ACTG1
MYC	ACYP2
MYC	ADCY9
MYC	AHSG
MYC	ALDH9A1
MYC	AMD1
MYC	AMPD2
MYC	AMPD3
MYC	APEX1
MYC	APP
MYC	ARF1
MYC	ARF4
MYC	RHOG
MYC	ARSB
MYC	ASCL2
MYC	ATP1A2
MYC	ATP6V1G2
MYC	AVP
MYC	BCL3
MYC	BLK
MYC	BMP4
MYC	BRCA2
MYC	ZFP36L1
MYC	CASP8
MYC	CASP9
MYC	CBS
MYC	CCKBR
MYC	CCNB1
MYC	TNFRSF8
MYC	CD63
MYC	CD79B
MYC	CDC25C
MYC	CEACAM5
MYC	CHRNB1
MYC	CLCN6
MYC	COL4A1
MYC	CRAT
MYC	CST5
MYC	CSTB
MYC	DCK
MYC	ACE
MYC	DDX11
MYC	DKC1
MYC	EGR3
MYC	EIF4A1
MYC	EIF4B
MYC	EIF4EBP2
MYC	ELK1
MYC	EPB42
MYC	EPHX1
MYC	ESD
MYC	FAH
MYC	FASN
MYC	FECH
MYC	FGF9
MYC	FGFR4
MYC	FPGS
MYC	FXN
MYC	FUT1
MYC	GALT
MYC	GAPDH
MYC	GAS8
MYC	GLA
MYC	GPR4
MYC	CXCL2
MYC	GSK3B
MYC	GSTP1
MYC	GTF2H2
MYC	HINT1
MYC	MNX1
MYC	HMBS
MYC	HMGN2
MYC	HNRNPA1
MYC	HNRNPA2B1
MYC	HOXD3
MYC	HOXD13
MYC	HSD11B2
MYC	HSPA8
MYC	HSPE1
MYC	ICAM1
MYC	IL11RA
MYC	IL13
MYC	IMPA2
MYC	INSM1
MYC	INSR
MYC	ITGA6
MYC	IRF2
MYC	IRF3
MYC	ISG20
MYC	LAIR1
MYC	LAIR2
MYC	LAMB2
MYC	STMN1
MYC	LBR
MYC	LMNA
MYC	LMX1B
MYC	LTA4H
MYC	LTB
MYC	SMAD7
MYC	MAGEA3
MYC	MAN2A2
MYC	MBD1
MYC	MCM7
MYC	MEIS2
MYC	MEN1
MYC	MET
MYC	METTL1
MYC	MFAP1
MYC	MELTF
MYC	MGST1
MYC	MPO
MYC	MSN
MYC	MST1
MYC	MTHFD1
MYC	MTHFR
MYC	MUC1
MYC	MYCL
MYC	NAP1L1
MYC	NEFM
MYC	NFIL3
MYC	NFKBIL1
MYC	NID1
MYC	NIT1
MYC	NOTCH4
MYC	NRAS
MYC	NTHL1
MYC	NTN3
MYC	OCA2
MYC	PDHA1
MYC	PER1
MYC	PEX14
MYC	PHB1
MYC	SLC25A3
MYC	PIGF
MYC	PIK3C3
MYC	PKP1
MYC	PLA2G4A
MYC	POLB
MYC	POLD2
MYC	PPAT
MYC	PPID
MYC	PPP1R7
MYC	PTPA
MYC	PRKDC
MYC	KLK10
MYC	PRTN3
MYC	PSEN2
MYC	PSMB1
MYC	PTGER2
MYC	QDPR
MYC	RARB
MYC	RBBP4
MYC	RFC2
MYC	RGS2
MYC	RPL3
MYC	RPL10
MYC	RPL19
MYC	RPL22
MYC	RPL26
MYC	RPL27
MYC	RPL27A
MYC	RPS6
MYC	RPS15
MYC	RPS16
MYC	RPS19
MYC	SIM2
MYC	SLA
MYC	SLC2A4
MYC	SLC4A2
MYC	SLC19A1
MYC	SLIT1
MYC	SMN2
MYC	SNRPB
MYC	SNRPB2
MYC	SPAST
MYC	SRD5A1
MYC	STAT6
MYC	SURF6
MYC	VAMP2
MYC	TCF12
MYC	TGFB1
MYC	TGFB2
MYC	TGFB3
MYC	THBS4
MYC	TOP1
MYC	TPM2
MYC	TXN
MYC	TYMS
MYC	UBA52
MYC	UCP1
MYC	UCP3
MYC	UROD
MYC	WNT10B
MYC	ZNF146
MYC	ZSCAN9
MYC	CSDE1
MYC	SLBP
MYC	MTERF1
MYC	FOSL1
MYC	FXR1
MYC	AKAP1
MYC	H4C4
MYC	UXT
MYC	PEX3
MYC	YBX3
MYC	PSMG1
MYC	EIF3C
MYC	CTSF
MYC	HDAC3
MYC	SQSTM1
MYC	DDX18
MYC	SYNGR2
MYC	SLC28A2
MYC	COX7A2L
MYC	SLC9A3R2
MYC	CRIPT
MYC	NR1D1
MYC	RBM39
MYC	NUP155
MYC	CLINT1
MYC	HERPUD1
MYC	AQR
MYC	TOMM20
MYC	RBM8A
MYC	THRAP3
MYC	HNRNPDL
MYC	CASP8AP2
MYC	PQBP1
MYC	RIDA
MYC	DLEU1
MYC	TCIRG1
MYC	AKR1A1
MYC	NOD1
MYC	PFDN6
MYC	SEC23B
MYC	PAICS
MYC	KLF1
MYC	ZNF234
MYC	CLP1
MYC	ATF7
MYC	UBE2C
MYC	CBX3
MYC	EXOSC8
MYC	CCT5
MYC	SIRT1
MYC	CBX5
MYC	ZNF451
MYC	GNL3
MYC	CLUL1
MYC	DMAC2L
MYC	TUBG2
MYC	NXT1
MYC	ALG5
MYC	CXXC1
MYC	NOL7
MYC	SFMBT1
MYC	NAT10
MYC	CMAS
MYC	EIF5A2
MYC	SMARCAD1
MYC	PRDM8
MYC	ENTPD7
MYC	ZNF304
MYC	KIAA1586
MYC	GOLPH3
MYC	SFXN3
MYC	SLC25A28
MYC	BCL2L12
MYC	PCBD2
MYC	ARFGAP2
MYC	DPY30
MYC	WDR36
MYC	C9orf43
MYCN	CTSD
MYCN	EGFR
MYCN	MCM2
MYCN	MCM3
MYCN	MCM4
MYCN	MCM5
MYCN	MCM6
MYCN	MCM7
MYCN	PDGFRB
MYCN	MAD1L1
MYCN	CREB5
MYCN	WWC1
MYCN	MCM8
MYOG	ACACB
NFIC	CSH1
NFIL3	IL1B
NFKB1	ALOX5AP
NFKB1	BCL2A1
NFKB1	BRCA2
NFKB1	CD40LG
NFKB1	CD74
NFKB1	COL1A2
NFKB1	CRMP1
NFKB1	NQO1
NFKB1	FCGRT
NFKB1	IRF7
NFKB1	MMP3
NFKB1	PIGR
NFKB1	CCL11
NFKB1	CXCL5
NFKB1	VWF
YBX1	AGT
OTX2	RBP3
PGR	RLN1
PGR	RLN2
PLAG1	ABCC6
PLAGL1	ABCC6
POU2F1	CXCR5
POU2F1	MS4A2
POU2F1	LCT
POU2F1	VWF
POU4F2	CCND1
PPARD	SAT1
RARA	HSD17B2
RARA	SMAD3
RARA	PLAT
RARA	TNFAIP2
RARA	TPO
RARA	NRIP1
RARA	GPRC5A
RARA	NR1I3
RARB	ADH5
RARB	PLAT
REL	CD40LG
RELA	BCL2A1
RELA	BRCA2
RELA	CD74
RELA	COL1A2
RELA	CR2
RELA	CYP3A4
RELA	FCGRT
RELA	NR4A1
RELA	IRF7
RELA	MAT2A
RELA	PIGR
RELA	PTX3
RELA	CXCL5
RFX1	COL1A2
RXRA	CXCR5
RXRA	CYP3A4
RXRA	HSD17B2
RXRA	HNF1A
RXRA	NOL7
SATB1	CD8B
SKI	SMAD7
SP1	ADRB3
SP1	C1QBP
SP1	CD9
SP1	CD19
SP1	COL7A1
SP1	CYP3A5
SP1	F10
SP1	GFER
SP1	HPR
SP1	HSD3B1
SP1	IGFBP1
SP1	LTC4S
SP1	FURIN
SP1	PTGIR
SP1	PTK6
SP1	SKP2
SP1	SLC19A1
SP1	SMPD1
SP1	THBD
SP1	H4C4
SP1	NOL7
SP3	ITGA2
SP3	LTC4S
SP3	SCTR
SP3	TIMP1
SP3	NKX2-1
SP3	TPMT
SPI1	NR3C1
SPI1	LSP1
SREBF2	MTTP
STAT1	TRIM25
STAT1	NR1H4
STAT3	ESR1
STAT3	KLF11
STAT6	CCL17
TAL1	C3AR1
TAL1	PTK2B
TAL1	BRF1
TAL1	PPP3CA
TAL1	USP34
TAL1	CHST11
TAL1	PLEKHO1
TAL1	NBAS
TAL1	CDH23
TAL1	SSH2
TBP	APP
TBP	FN1
HNF1A	CYP3A4
HNF1A	SLC22A10
TCF3	CR2
TCF7L2	MYC
TCF7L2	GLCE
ZEB1	ITGB4
ZEB1	LAMC2
ZEB1	SPRR1B
TEAD1	MSLN
TFAP2A	CSH1
TFAP2A	NME3
TFAP2A	SERPINE1
TFAP2A	SMPD1
NR2F1	APOC3
NR2F2	PPARA
NKX2-1	SFTPA1
TP53	GPX1
TP53	REV3L
TP53	CCNK
TP53	TCEAL1
TP53	ASCC3
TP53	HNRNPUL1
TP53	MRPL27
USF1	CYP1A2
USF1	CYP3A4
USF1	OGN
USF1	P4HA1
USF1	TCN2
USF1	TGFB2
USF1	SERBP1
USF2	CEACAM1
USF2	CYP1A2
USF2	P4HA1
USF2	TCN2
USF2	TGFB2
USF2	SF1
VDR	IL10
YY1	FDPS
ZNF143	ESCO2
ZNF202	ABCA1
KLF11	PDX1
TP63	BMAL1
TP63	GRB10
TP63	PPARA
TP63	SYN3
TP63	RGS20
CEBPZ	COL11A1
CEBPZ	MLH1
CEBPZ	SOX9
MXD4	ODC1
NFAT5	S100A4
TCFL5	CD2
AR	CDH2
AR	FOXA1
AR	KLF5
AR	MID1
AR	NDRG1
AR	PIGR
AR	PNRC1
AR	TRPS1
ARNT	BHLHE40
ARNT	ESR1
FOS	ARNT
ATF1	CCNA1
ATF1	CYP11B1
ATF1	CYP11B2
ATF1	ERBB2
ATF1	FLT1
ATF1	LDHA
ATF1	MAP1LC3B
ATF1	NTS
ATF1	PCSK1
ATF1	PLAUR
ATF1	SLC20A1
ATF1	TOP2A
ATF2	CYP11B1
ATF2	CYP11B2
ATF2	DUSP10
ATF2	IMPDH2
ATF2	PCK2
ATF4	CXCL8
ATF4	DISC1
ATF4	TNFRSF10B
ATF5	DISC1
ATF6	DDIT3
ATF6	DNAJC3
ATF6	RTN3
ATF6	SRF
BCL6	HDAC7
BCL6	IRF4
CDX2	SLC9A2
CEBPA	CSF1
CEBPA	CXCR2
CEBPA	FN1
CEBPA	HOMER3
CEBPA	HSPA4
CEBPA	ICAM1
CEBPA	ID1
CEBPA	IGF1
CEBPA	IL10
CEBPA	IL3
CEBPA	IL5
CEBPA	MAD1L1
CEBPA	MSR1
CEBPA	PCK2
CEBPA	SAA1
CEBPA	SERPINC1
CEBPA	SLC10A1
CEBPA	STAT3
CEBPA	VLDLR
CEBPB	CSF3R
CEBPB	CSRP1
CEBPB	F8
CEBPB	FURIN
CEBPB	GADD45G
CEBPB	IL24
CEBPB	SLC10A1
CEBPD	GADD45G
CEBPD	POU5F1
CEBPE	CTSG
CEBPE	GATA1
CEBPE	MYC
CREB1	ADRA1A
CREB1	BDKRB1
CREB1	CCL5
CREB1	CXCR4
CREB1	CYP11B1
CREB1	CYP17A1
CREB1	ERBB2
CREB1	HLA-DQB1
CREB1	HPGD
CREB1	MSMB
CREB1	NTS
CREB1	ODC1
CREB1	POLD2
CREB1	RRM2B
CREB1	SLC19A1
CREB1	SLC20A1
CREB3L1	SLC1A4
STAT1	CREB5
CREM	DUSP1
CTCF	ASAP2
CTCF	BBC3
CTCF	CCND1
CTCF	DMPK
CTCF	ETNK2
CTCF	PBXIP1
CTCF	PTPRG
CTCF	SIX5
CTCF	SLC6A4
CUX1	FTO
DNMT1	MSH2
DNMT1	SFRP5
DNMT1	TIMP3
E2F1	AURKA
E2F1	CASP7
E2F1	CTNNBIP1
E2F1	CUX1
E2F1	DNMT1
E2F1	DRAM1
E2F1	ERCC1
E2F1	ETV4
E2F1	FANCA
E2F1	FHIT
E2F1	FLT1
E2F1	GINS3
E2F1	IL1B
E2F1	KDR
E2F1	MAP1LC3A
E2F1	MAPK8
E2F1	MCM5
E2F1	MEFV
E2F1	MYB
E2F1	MYH10
E2F1	NPAT
E2F1	PTPRO
E2F1	RASGEF1B
E2F1	RASGRP1
E2F1	RRM1
E2F1	RRM2
E2F1	RRP1B
E2F1	TOP2A
E2F1	ULK1
E2F1	WWOX
E2F1	ZNF350
E2F3	PLK1
E2F4	AURKB
E2F4	CDK2
E2F4	CUX1
E2F4	HCFC1
E2F4	LIN54
E2F4	MCM10
E2F4	TOPBP1
E2F5	MYC
E2F7	E2F1
E2F8	E2F1
EGR1	AKR1B1
EGR1	CDK5R1
EGR1	EP300
EGR1	FCER2
EGR1	HYAL1
EGR1	IL2RB
EGR1	IMPDH2
EGR1	LMTK2
EGR1	PCSK2
EGR1	PLAU
EGR1	PLAUR
EGR1	POR
EGR1	PTGS2
EGR1	PTP4A1
EGR1	TCF4
EGR1	TFPI2
EGR1	TOE1
EGR1	UBE2S
ELK1	CITED2
ELK1	ERBB2
ELK1	FUT4
ELK1	PDGFB
YY1	EP300
EPAS1	CA9
ERG	FGF2
ERG	TMPRSS2
ESR1	BLM
ESR1	CEBPB
ESR1	CHAT
ESR1	CTNNB1
ESR1	CXCL12
ESR1	JUNB
ESR1	MICB
ESR1	UGT2B15
ESR1	YWHAQ
ESR2	CD68
ESR2	CTSD
ESR2	FOS
ESR2	JUN
ESR2	MKNK2
ESR2	PTPRC
ESR2	TFF1
ESRRA	NR2F6
ETS1	EMSY
ETS1	CD8A
ETS1	COL1A1
ETS1	CSF3R
ETS1	CSNK2B
ETS1	ERG
ETS1	F13A1
ETS1	FGFBP1
ETS1	GP6
ETS1	HPGD
ETS1	IL2RB
ETS1	IL3
ETS1	ITGB3
ETS1	LCK
ETS1	MDM2
ETS1	NDRG1
ETS1	SLC26A3
ETS1	SPRY2
ETS1	SQSTM1
ETS1	TAF12
ETS1	TBXAS1
ETS1	TGFBR2
ETS1	TNFSF14
